Santa Clara-CA-Savvis,102,22,1,22,on,vmhost1-app-qa-sjc ,vmhost1-app-qa-sjc.agkn.net,HP,ProLiant DL360 G7,USE129NDX1,,Production,Media Intelligence,Assets.HOST.Media Intelligence,,,,
Santa Clara-CA-Savvis,102,23,1,23,on,vmhost3-app-qa-sjc ,vmhost3-app-qa-sjc.agkn.net,HP,ProLiant DL360 G7,USE129NDX2,,Production,Media Intelligence,Assets.HOST.Media Intelligence,,,,
Santa Clara-CA-Savvis,102,27,1,27,on,vmhost9-app-qa-sjc ,vmhost9-app-qa-sjc.agkn.net,HP,ProLiant DL360 G7,USE129NDX5,,Production,Media Intelligence,Assets.HOST.Media Intelligence,,,,
Santa Clara-CA-Savvis,102,21,1,21,on,,,HP,ProLiant DL360 G7,USE129NDXZ,,,Ferd,,,,,
Santa Clara-CA-Savvis,102,26,1,26,on,vmhost7-app-qa-sjc ,vmhost7-app-qa-sjc.agkn.net,HP,ProLiant DL360 G7,USE204T214,,Production,Media Intelligence,Assets.HOST.Media Intelligence,,,,
Santa Clara-CA-Savvis,102,32,1,32,on,vmhost13-io-dev-sjc ,vmhost13-io-dev-sjc.agkn.net,HP,ProLiant DL380 G7,USE039N55B,,Production,Media Intelligence,Assets.HOST.Media Intelligence,,,,
Santa Clara-CA-Savvis,102,19,1,19,on,sumdb1-1-qa-sjc ,sumdb1-1-qa-sjc.agkn.net,HP,ProLiant DL380 G7,USE129NDM0,,Production,Media Intelligence,Assets.HOST.Media Intelligence,,,,
Santa Clara-CA-Savvis,102,17,1,17,on,vmhost11-io-qa-sjc ,vmhost11-io-qa-sjc.agkn.net,HP,ProLiant DL380 G7,USE129NDM4,,Production,Media Intelligence,Assets.HOST.Media Intelligence,,,,
Santa Clara-CA-Savvis,102,14,1,14,on,vmhost15-ultra-qa-sjc ,vmhost15-ultra-qa-sjc.agkn.net,HP,ProLiant DL380 G7,USE130N0N5,,Production,Media Intelligence,Assets.HOST.Media Intelligence,,,,
Santa Clara-CA-Savvis,102,9,1,9,on,kvstore1-2-qa-sjc ,kvstore1-2-qa-sjc.agkn.net,HP,ProLiant DL380 G7,USE130N0N7,,Production,Media Intelligence,Assets.HOST.Media Intelligence,,,,
Santa Clara-CA-Savvis,102,5,1,5,on,kvstore1-1-qa-sjc ,kvstore1-1-qa-sjc.agkn.net,HP,ProLiant DL380 G7,USE130N0NA,,Production,Media Intelligence,Assets.HOST.Media Intelligence,,,,
Santa Clara-CA-Savvis,101,40,1,40,on,,,Cisco,2800,COM7R00ARA,,,Ferd,,,,,
Santa Clara-CA-Savvis,101,6,1,6,on,,,Cisco,9124,JAF12133881,,,Ferd,,,,,
Santa Clara-CA-Savvis,101,5,1,5,on,,,Cisco,9124,JAF12174912,,,Ferd,,,,,
Santa Clara-CA-Savvis,101,22,1,22,on,,,Foundry,4G-PREM,CH16080346,,,Ferd,,,,,
Santa Clara-CA-Savvis,101,23,1,23,on,,,Foundry,4G-PREM,CH16080355,,,Ferd,,,,,
Santa Clara-CA-Savvis,101,38,1,38,on,,,Juniper,EX4200,BM0208124245,,,Ferd,,,,,
Santa Clara-CA-Savvis,101,36,1,36,on,,,Juniper,EX4200,BM0208124464,,,Ferd,,,,,
Santa Clara-CA-Savvis,101,37,1,37,on,,,Juniper,EX4200,BP0208180088,,,Ferd,,,,,
Santa Clara-CA-Savvis,101,35,1,35,on,,,Juniper,EX4200,BP0208180093,,,Ferd,,,,,
Santa Clara-CA-Savvis,101,14,1,14,on,ops1-2-qa-sjc ,ops1-2-qa-sjc.agkn.net,HP,ProLiant DL360 G7,USE129NDVT,,Production,Media Intelligence,Assets.HOST.Media Intelligence,,,,
Santa Clara-CA-Savvis,101,19,1,19,on,ops2-2-qa-sjc ,ops2-2-qa-sjc.agkn.net,HP,ProLiant DL360 G7,USE129NDX3,,Production,Media Intelligence,Assets.HOST.Media Intelligence,,,,
Santa Clara-CA-Savvis,101,18,1,18,on,,,IBM,X3650,99N2988,,,Ferd,,,,,
Santa Clara-CA-Savvis,101,13,1,13,on,,,IBM,X3650,KQHLXP3,,,Ferd,,,,,
Singapore-SGP-EQIX-SG1,1425,7,1,7,,tms5sin,tms5sin,,,,,,,,,,,
Singapore-SGP-EQIX-SG1,1425,1,1,1,,tms4sin,tms4sin,,,,,,,,,,,
Singapore-SGP-EQIX-SG1,1424,7,1,7,,tms3sin,tms3sin,,,,,,,,,,,
Singapore-SGP-EQIX-SG1,1424,1,1,1,,tms2sin,tms2sin,,,,,,,,,,,
Singapore-SGP-EQIX-SG1,1424,24,1,24,,cp1sin,cp1sin,,,,,,,,,,,
Singapore-SGP-EQIX-SG1,R1422,39,1,39,,mrv1sin ,mrv1sin.scrubbingcenter.com,MRV,4000T,,157670,Production,Site Protect,Site Protect,,,,
Singapore-SGP-EQIX-SG1,R1422,19,1,19,,sw-sinsp01-01,sw-sinsp01-01.ultra.neustar.com,Cisco,Catalyst 3750 X,FDO1735R1XF,,Production,UltraDNS,UltraDNS,,,,
Singapore-SGP-EQIX-SG1,R1422,7,1,7,,sw2sin ,sw2sin.scrubbingcenter.com,Juniper,EX4550,LX0213408671,,Production,Site Protect,Site Protect,,,,
Singapore-SGP-EQIX-SG1,R1422,18,14,"5,6,7,8,9,10,11,12,13,14,15,16,17,18",,rtr1sin ,rtr1sin.scrubbingcenter.com,Juniper,MX960,JN122AA11AFA,157669,Production,"UltraDNS-Common, Site Protect","Ultra-Network, Site Protect",,,,
Singapore-SGP-EQIX-SG1,R1422,23,2,22.23,,,,HP,ProLiant DL385p G7,SGH3384E0L,157664,,,,,,,
Singapore-SGP-EQIX-SG1,R1422,27,2,"26,27",on,admin1sin  ,admin1sin.scrubbingcenter.com ,HP,ProLiant DL385p G7,SGH3384E0T,,Production,Site Protect,Site Protect,,,,
Singapore-SGP-EQIX-SG1,R1422,25,2,24.25,on,admin2sin ,admin2sin.scrubbingcenter.com,HP,ProLiant DL385p G7,SGH3384E0W,157666,Production,Site Protect,Site Protect,,,,
Singapore-SGP-EQIX-SG1,1422,22,1,22,,pcap1sin,pcap1sin.scrubbingcenter.com,HP,ProLiant DL385, SGH3384E0R,,Production,Site Protect,Site Protect,,,,
Singapore-SGP-EQIX-SG1,R1422,21,2,20.21,,ntsc1sin ,ntsc1sin.scrubbingcenter.com,CITRIX,MPX 17550,MJUJK29TN,157665,Production,Site Protect,Site Protect,,,,
Singapore-SGP-EQIX-SG1,R1422,6,6,"1,2,3,4,5,6",,tms1sin,tms1sin.scrubbingcenter.com,ARBOR,TMS-4400,,142201,Production,Site Protect,Network.NET.Site Protect,,,,
Singapore-SGP-EQIX-SG1,R1421,40,2,"39,40",,rtr-sinsp01-01,rtr-sinsp01-01.ultra.neustar.com,Juniper,MX5,G6439,157668,Production,"UltraDNS, UltraDNS-Common","UltraDNS, Ultra-Network",,,,
Singapore-SGP-EQIX-SG1,R1421,21,2,"20,21",,xtldedge-sinsp01-03 ,xtldedge-sinsp01-03.prod.ultradns.net,HP,ProLiant DL385p G8,SGH33951LB,157661,Production,UltraDNS-Resolver,Assets.HOST.Ultra-XTLD.UltraDNS-Resolver,,,,
Singapore-SGP-EQIX-SG1,R1421,25,2,"24,25",,xtldedge-sinsp01-01 ,xtldedge-sinsp01-01.prod.ultradns.net,HP,ProLiant DL385p G8,SGH33951LD,157663,Production,UltraDNS-Resolver,Assets.HOST.Ultra-XTLD.UltraDNS-Resolver,,,,
Singapore-SGP-EQIX-SG1,R1421,23,2,"22,23",,xtldedge-sinsp01-02 ,xtldedge-sinsp01-02.prod.ultradns.net,HP,ProLiant DL385p G8,SGH33951LF,157662,Production,UltraDNS-Common,Ultra-Hypervisor,,,,
Singapore-SGP-EQIX-SG1,R1421,9,2,"8,9",,uvm-sin01-01 ,uvm-sin01-01.prod.ultradns.net,HP,ProLiant DL385p G8,SGH33951LJ,157656,Production,UltraDNS-Common,Ultra-Hypervisor,,,,
Singapore-SGP-EQIX-SG1,R1421,7,2,"6,7",,uvm-sin01-01 ,uvm-sin01-01.prod.ultradns.net,HP,ProLiant DL385p G8,SGH33951LL,157655,Production,UltraDNS-Common,Ultra-Hypervisor,,,,
Singapore-SGP-EQIX-SG1,R1421,3,2,"2,3",,uvm-sinsp01-04,uvm-sinsp01-04.prod.ultradns.net,HP,ProLiant DL385p G8,SGH33951LN,157653,Production,,,,,,
Singapore-SGP-EQIX-SG1,R1421,5,2,"4,5",,uvm-sinsp01-03,uvm-sinsp01-03.prod.ultradns.net,HP,ProLiant DL385p G8,SGH33951LR,157654,Production,,,,,,
Singapore-SGP-EQIX-SG1,R1421,11,2,"10,11",,resolver-sinsp01-04 ,resolver-sinsp01-04.prod.ultradns.net,HP,ProLiant DL385p G8,SGH33951LT,157657,Production,UltraDNS-Resolver,Assets.HOST.Ultra-XTLD.UltraDNS-Resolver,,,,
Singapore-SGP-EQIX-SG1,R1421,13,2,"12,13",,resolver-sinsp01-03 ,resolver-sinsp01-03.prod.ultradns.net,HP,ProLiant DL385p G8,SGH33951LW,157658,Production,UltraDNS-Resolver,Assets.HOST.Ultra-XTLD.UltraDNS-Resolver,,,,
Singapore-SGP-EQIX-SG1,R1421,17,2,"16,17",,resolver-sinsp01-01 ,resolver-sinsp01-01.prod.ultradns.net,HP,ProLiant DL385p G8,SGH33951LY,157660,Production,UltraDNS-Resolver,Assets.HOST.Ultra-XTLD.UltraDNS-Resolver,,,,
Singapore-SGP-EQIX-SG1,R1421,15,2,"14,15",,resolver-sinsp01-02 ,resolver-sinsp01-02.prod.ultradns.net,HP,ProLiant DL385p G8,SGH33951M1,157659,Production,UltraDNS-Resolver,Assets.HOST.Ultra-XTLD.UltraDNS-Resolver,,,,
Singapore-SGP-EQIX-SG1,R1420,15,2,"14,15",on,dnsa-sinsp01-02 ,dnsa-sinsp01-02.prod.ultradns.net,HP,ProLiant DL385p G8,SGH33951M3,157651,Production,UltraDNS-Recursive,Resolver.HOST.UltraDNS-Recursive,,,,
Singapore-SGP-EQIX-SG1,R1420,11,2,"10,11",on,dnsa-sinsp01-04 ,dnsa-sinsp01-04.prod.ultradns.net,HP,ProLiant DL385p G8,SGH33951M5,157649,Production,UltraDNS-Recursive,Resolver.HOST.UltraDNS-Recursive,,,,
Singapore-SGP-EQIX-SG1,R1420,5,2,"4,5",,dnsa-sinsp01-07 ,dnsa-sinsp01-07.prod.ultradns.net,HP,ProLiant DL385p G8,SGH33951M7,157646,Production,UltraDNS-Recursive,Resolver.HOST.UltraDNS-Recursive,,,,
Singapore-SGP-EQIX-SG1,R1420,9,2,"8,9",,dnsa-sinsp01-05 ,dnsa-sinsp01-05.prod.ultradns.net,HP,ProLiant DL385p G8,SGH33951M9,157648,Production,UltraDNS-Recursive,Resolver.HOST.UltraDNS-Recursive,,,,
Singapore-SGP-EQIX-SG1,R1420,3,2,"2,3",,dnsa-sinsp01-08 ,dnsa-sinsp01-08.prod.ultradns.net,HP,ProLiant DL385p G8,SGH33951MB,157645,Production,UltraDNS-Recursive,Resolver.HOST.UltraDNS-Recursive,,,,
Singapore-SGP-EQIX-SG1,R1420,17,2,"16,17",,dnsa-sinsp01-01 ,dnsa-sinsp01-01.prod.ultradns.net,HP,ProLiant DL385p G8,SGH33951MD,147652,Production,UltraDNS-Recursive,Resolver.HOST.UltraDNS-Recursive,,,,
Singapore-SGP-EQIX-SG1,R1420,7,2,"6,7",,dnsa-sinsp01-06 ,dnsa-sinsp01-06.prod.ultradns.net,HP,ProLiant DL385p G8,SGH33951MF,157647,Production,UltraDNS-Recursive,Resolver.HOST.UltraDNS-Recursive,,,,
Singapore-SGP-EQIX-SG1,R1420,13,2,"12,13",,dnsa-sinsp01-03 ,dnsa-sinsp01-03.prod.ultradns.net,HP,ProLiant DL385p G8,SGH33951MJ,157650,Production,UltraDNS-Recursive,Resolver.HOST.UltraDNS-Recursive,,,,
Singapore-SGP-EQIX-SG1,R0603,43,2,"42,43",,rtr-sin01-01  ,rtr-sin01-01.ultra.neustar.com,Juniper,J6350,JN1204DBIABD,155306,Production,"UltraDNS, UltraDNS-Common","UltraDNS, Ultra-Network",,,,
Singapore-SGP-EQIX-SG1,R0603,26,2,"25,26",,dnsa-sin01-01,dnsa-sin01-01.prod.ultradns.net,HP,Pravail APS 2000,SGH3468CNW,,Production,UltraDNS-Recursive,Resolver.HOST.UltraDNS-Recursive,,,,
Singapore-SGP-EQIX-SG1,R0603,40,1,40,,sw-sin01-01,sw-sin01-01,HP,E3800,3G2BG0V3PF,155405,Production,UltraDNS,UltraDNS,,,,
Singapore-SGP-EQIX-SG1,R0603,30,2,"29,30",,uvm-sin02-02,uvm-sin01-02.prod.ultradns.net,HP,ProLiant DL385p G7,2M2247020Y,156086,Production,UltraDNS-Common,Ultra-Hypervisor,,,,
Singapore-SGP-EQIX-SG1,R0603,22,2,"21,22",,spc5c0n1,spc5c0n1,HP,ProLiant DL385p G7,FTX1032A30N,18036,,,,,,,
Singapore-SGP-EQIX-SG1,R0603,28,2,"27,28",,,,HP,ProLiant DL385p G7,PRI-201131018C,,,,,,,,
Singapore-SGP-EQIX-SG1,R0603,24,2,"23,24",,dnsa-sin01-01 ,dnsa-sin01-01.prod.ultradns.net,HP,ProLiant DL385p G7,SGH3468CNW,,Production,UltraDNS-Recursive,Resolver.HOST.UltraDNS-Recursive,,,,
Singapore-SGP-EQIX-SG1,R0603,32,2,"31,32",,uvm-sin-01-01,uvm-sin01-01.prod.ultradns.net,HP,ProLiant DL385p G7,,156084,,,,,,,
Singapore-SGP-EQIX-SG1,R0603,34,2,"33,34",,resolver-sin01-01 ,resolver-sin01-01.prod.ultradns.net,HP,ProLiant DL385p G7,2M224701H9,155522,Production,UltraDNS-Resolver,Assets.HOST.Ultra-XTLD.UltraDNS-Resolver,,,,
Singapore-SGP-EQIX-SG1,R0603,38,2,"37,38",,resolver-sin01-02 ,resolver-sin01-02.prod.ultradns.net,HP,ProLiant DL385p G7,2M224701H5,,Production,UltraDNS-Resolver,Assets.HOST.Ultra-XTLD.UltraDNS-Resolver,,,,
Singapore-SGP-EQIX-SG1,R0403,11,2,"10,11",,,,NID,200,,3334,,,,,,,
Singapore-SGP-EQIX-SG1,R0403,31,1,31,,spsc208b-eth3 ,spsc208b-eth3.singapore.neustar.com,JUNIPER,NS208,43032003000093,3203,Production,InfoSec,Firewalls / VPNs,,,,
Singapore-SGP-EQIX-SG1,R0403,33,1,33,,spsc208a,spsc208a,JUNIPER,NS208,43032003000107,3204,Production,"Network - Shared, ENUM, InfoSec","Network.NET.Network - Shared, ENUM-Network, Firewalls / VPNs",,,,
Singapore-SGP-EQIX-SG1,R0403,43,1,43,,spre7206a ,spre7206a.singapore.neustar.com,Cisco,7206VXR,800-0214-00-REVD,3338,Production,Registry,Network.NET.Network - Shared,,,,
Singapore-SGP-EQIX-SG1,R0403,27,1,27,,spgs2811mb ,spgs2811mb.singapore.neustar.com,Cisco,2811,FCZ102171MX,9944,Production,"Network - Shared, ENUM","Network.NET.Network - Shared, ENUM-Network",,,,
Singapore-SGP-EQIX-SG1,R0403,29,1,29,,spgs2811ma ,spgs2811ma.singapore.neustar.com,Cisco,2811,FCZ102171NM,9943,Production,"Network - Shared, ENUM","Network.NET.Network - Shared, ENUM-Network",,,,
Singapore-SGP-EQIX-SG1,R0403,42,4,"39,40,41,42",,,,Cisco,7200 VXR,,,,,,,,,
Singapore-SGP-EQIX-SG1,R0403,24,1,24,,spgs2960sb ,spgs2960sb.singapore.neustar.com,Cisco,WS-C2960-48TT-L,FOC1028X3A7,9907,Production,"Network - Shared, ENUM","Network.NET.Network - Shared, ENUM-Network",,,,
Singapore-SGP-EQIX-SG1,R0403,25,1,25,,spgs2960sa ,spgs2960sa.singapore.neustar.com,Cisco,WS-C2960-48TT-L,FOC1028X411,9906,Production,"Network - Shared, ENUM","Network.NET.Network - Shared, ENUM-Network",,,,
Singapore-SGP-EQIX-SG1,R0403,16,1,16,,spgsdprdns1,spgsdprdns1.neustar.com,Dell,Power Edge 1950,CN6970265H0738,10046,Production,Registry,Assets.HOST.Registry,,,,
Singapore-SGP-EQIX-SG1,R0403,19,1,19,,spgsdprdns2,spgsdprdns2.neustar.com,Dell,Power Edge 1950,4BQCQB1,10015,Production,Registry,Assets.HOST.Registry,,,,
Singapore-SGP-EQIX-SG1,R0403,22,1,22,,,,Dell,Power Edge 1950,,10014,,Trung,,,,,
Singapore-SGP-EQIX-SG1,R0403,32,1,32,,spscvpn1-eth0-2 ,spscvpn1-eth0-2.singapore.neustar.com,Juniper,SSG-5,162112006002318,3204,Production,"Network - Shared, ENUM, Network Security Services","Network.NET.Network - Shared, ENUM-Network, Network Security Services-Appliances",,,,
Sydney-AUS-EQIX,527,28,1,28,,sw-syd01-01  ,sw-syd01-01.ultra.neustar.com,HP,E3800,SG10DLX0VQ,155369,Production,UltraDNS-Common,Ultra-Network,,,,
Sydney-AUS-EQIX,527,31,2,"30,31",,rtr-syd01-01  ,rtr-syd01-01.ultra.neustar.com,Juniper,J6350,JN11F95DEADB,,Production,UltraDNS-Common,Ultra-Network,,,,
Sydney-AUS-EQIX,527,15,2,"14,15",,prv-syd01-01,prv-syd01-01.ultra.neustar.com,ARBOR,Pravail APS 2000,PR1-20131003C,,Production,"Site Protect, UltraDNS","Assets.HOST.Site Protect, UltraDNS",,,,
Sydney-AUS-EQIX,527,35,3,"33,34,35",off,mn1au ,mn1au.ultradns.net,HP,ProLiant DL385 G5,2UX826015H,,Production,UltraDNS,Mininode,,,,
Sydney-AUS-EQIX,527,26,2,"25,26",,resolver-syd01-01 ,resolver-syd01-01.prod.ultradns.net,HP,ProLiant DL385 G7,SGH243ETKL,152838,Production,UltraDNS-Resolver,Assets.HOST.UltraDNS-Resolver,,,,
Sydney-AUS-EQIX,527,23,2,"22,23",,resolver-syd01-02 ,resolver-syd01-02.prod.ultradns.net,HP,ProLiant DL385 G7,SGH243ETKP,152839,Production,UltraDNS-Resolver,Assets.HOST.UltraDNS-Resolver,,,,
Sydney-AUS-EQIX,527,20,2,"19,20",,uvm-syd01-01 ,uvm-syd01-01.prod.ultradns.net,HP,ProLiant DL385 G7,SGH243ETKD,155366,Production,UltraDNS-Common,Ultra-Hypervisor,,,,
Sydney-AUS-EQIX,527,17,2,"16,17",,uvm-syd01-02 ,uvm-syd01-02.prod.ultradns.net,HP,ProLiant DL385 G7,SGH243ETKH,152841,Production,UltraDNS-Common,Ultra-Hypervisor,,,,
Sydney-AUS-EQIX,527,13,2,"12,13",,dnsa-syd01-01 ,dnsa-syd01-01.prod.ultradns.net,HP,ProLiant DL385 G8,CN741307M4,159581,Production,UltraDNS-Recursive,Resolver.HOST.UltraDNS-Recursive,,,,
Sydney-AUS-EQIX,527,11,2,"10,11",,dnsa-syd01-02 ,dnsa-syd01-02.prod.ultradns.net,HP,ProLiant DL385 G8,CN741307M3,159582,Production,UltraDNS-Recursive,Resolver.HOST.UltraDNS-Recursive,,,,
Sydney-AUS-EQIX,527,41,2,"40,41",,,,HP,ProLint DL380 G5,,,,,,,,,
Sydney-AUS-EQIX,527,39,1,39,,auulmnssg140a  ,auulmnssg140a.ultra.neustar.com,Juniper,SSG 140,185082008000627,,Production,Network Security Services,Network Security Services-Appliances,,,,
Taipei-TWN-NTT,4H33,,,,,sw-tpe01-01,sw-tpe01-01.ultra.neustar.com,HP,E3800,SG27G0V1Q8,155408,Production,UltraDNS-Common,Ultra-Network,,,,
Taipei-TWN-NTT,4H33,,,,,rtr-tpe01-01,rtr-tpe01-01.ultra.neustar.com,Juniper,J6350,JN11BDA69ADB,155307,Production,UltraDNS-Common,Ultra-Network,,,,
Taipei-TWN-NTT,4H33,,,,,prv-tpe01-01,prv-tpe01-01.ultra.neustar.com,ARBOR,Pravail APS 2000,PR1-20131026C,,Production,"Site Protect, UltraDNS","Assets.HOST.Site Protect, UltraDNS",,,,
Taipei-TWN-NTT,4H33,,,,,resolver-tpe01-01 ,resolver-tpe01-01.prod.ultradns.net,HP,ProLiant DL385 G7,2M224701H6,155519,Production,UltraDNS-Resolver,Assets.HOST.UltraDNS-Resolver,,,,
Taipei-TWN-NTT,4H33,,,,,resolver-tpe01-02 ,resolver-tpe01-02.prod.ultradns.net,HP,ProLiant DL385 G7,2M224701H7,155524,Production,UltraDNS-Resolver,Assets.HOST.UltraDNS-Resolver,,,,
Taipei-TWN-NTT,4H33,,,,,uvm-tpe01-01 ,uvm-tpe01-01.prod.ultradns.net,HP,ProLiant DL385 G7,2M2247020X,156081,Production,UltraDNS-Common,Ultra-Hypervisor,,,,
Taipei-TWN-NTT,4H33,,,,,uvm-tpe01-02 ,uvm-tpe01-02.prod.ultradns.net,HP,ProLiant DL385 G7,2M2247020W,156083,Production,UltraDNS-Common,Ultra-Hypervisor,,,,
Tokyo-JPN-NTT,T6A113,37,1,37,on,sw-nrt01-01  ,sw-nrt01-01.ultra.neustar.com,HP,E3800,SG26G0V4JM,155406,Production,UltraDNS-Common,Ultra-Network,,,Reports > Tokyo-JPN-NTT assets,
Tokyo-JPN-NTT,T6A113,40,2,"39,40",on,rtr-nrt01-01  ,rtr-nrt01-01.ultra.neustar.com,Juniper ,J6350,JN11F8DF7ADB,155309,Production,UltraDNS-Common,Ultra-Network,,,,
Tokyo-JPN-NTT,T6A113,20,2,"19,20",on,prv-nrt01-01  ,prv-nrt01-01.ultra.neustar.com,ARBOR ,Pravail APS 2000,PR1:20131086C,157906,Production,"Site Protect, UltraDNS","Assets.HOST.Site Protect, UltraDNS",,,,
Tokyo-JPN-NTT,T6A113,14,2,"13,14",on,dnsa-nrt01-02 ,dnsa-nrt01-02.prod.ultradns.net,HP,ProLiant DL385p G8,2M41413D0A,161308,Production,UltraDNS-Recursive,Resolver.HOST.UltraDNS-Recursive,,,,
Tokyo-JPN-NTT,T6A113,16,2,"15,16",on,dnsa-nrt01-01 ,dnsa-nrt01-01.prod.ultradns.net,HP,ProLiant DL385p G8,ARB200489-B,161308,Production,UltraDNS-Recursive,Resolver.HOST.UltraDNS-Recursive,,,,
Tokyo-JPN-NTT,T6A113,32,2,"31,32",on,resolver-nrt01-02 ,resolver-nrt01-02.prod.ultradns.net,HP,ProLiant DL385p G8,USE248N9KF,155636,Production,UltraDNS-Resolver,Assets.HOST.UltraDNS-Resolver,,,,
Tokyo-JPN-NTT,T6A113,35,2,"34,35",on,resolver-nrt01-01 ,resolver-nrt01-01.prod.ultradns.net,HP,ProLiant DL385p G8,USE248N9KM,155638,Production,UltraDNS-Resolver,Assets.HOST.UltraDNS-Resolver,,,,
Tokyo-JPN-NTT,T6A113,26,2,"25,26",on,uvm-nrt01-02 ,uvm-nrt01-02.prod.ultradns.net,HP,ProLiant DL385p G8,USE249NMX6,155778,Production,UltraDNS-Common,Ultra-Hypervisor,,,,
Tokyo-JPN-NTT,T6A113,29,2,"28,29",on,uvm-nrt01-01 ,uvm-nrt01-01.prod.ultradns.net,HP,ProLiant DL385p G8,USE249NMXT,155779,Production,UltraDNS-Common,Ultra-Hypervisor,,,,
Tokyo-JPN-NTT,T6A113,23,1,23,on,129001563 rev 1b,129001563 rev 1b,,,,,,,,,,,
Toronto-CAN-LVLT,,40,1,40,,sw-tor01-01  ,sw-tor01-01.ultra.neustar.com,HP,E3800,SG22DLX1ST,152822,Production,UltraDNS-Common,Ultra-Network,,,,
Toronto-CAN-LVLT,,42,1,42,,rtr-tor01-01  ,rtr-tor01-01.ultra.neustar.com,Juniper,J6350,JN11E431BADB,152821,Production,UltraDNS-Common,Ultra-Network,,,,
Toronto-CAN-LVLT,,27,1,27,,prv-tor01-01,prv-tor01-01.ultra.neustar.com,ARBOR,Pravail APS 2000,PR1-20131084C,157888,Production,"Site Protect, UltraDNS","Assets.HOST.Site Protect, UltraDNS",,,,
Toronto-CAN-LVLT,,38,1,38,,resolver-yyz01-02 ,resolver-yyz01-02.prod.ultradns.net,HP,ProLiant DL385 G7,USE216283D,152825,Production,UltraDNS-Resolver,Assets.HOST.UltraDNS-Resolver,,,,
Toronto-CAN-LVLT,,35,1,35,,resolver-yyz01-01 ,resolver-yyz01-01.prod.ultradns.net,HP,ProLiant DL385 G7,USE2162898,152826,Production,UltraDNS-Resolver,Assets.HOST.UltraDNS-Resolver,,,,
Toronto-CAN-LVLT,,32,1,32,,uvm-yyz01-01 ,uvm-yyz01-01.prod.ultradns.net,HP,ProLiant DL385 G7,USE21628DT,152823,Production,UltraDNS-Common,Ultra-Hypervisor,,,,
Toronto-CAN-LVLT,,29,1,29,,uvm-yyz01-02 ,uvm-yyz01-02.prod.ultradns.net,HP,ProLiant DL385 G7,USE21628DJ,152824,Production,UltraDNS-Common,Ultra-Hypervisor,,,,
Toronto-CAN-LVLT,,25,1,25,,,,HP,ProLiant DL385p G8,,157889,,,,,,,
Toronto-CAN-LVLT,,23,1,23,,,,HP,ProLiant DL385p G8,,157890,,,,,,,
Vancouver-CA-Cologix,,38,1,38,,sw-yvr01-01  ,sw-yvr01-01.ultra.neustar.com,HP,E3800,SG22DLX1SZ,152828,Production,UltraDNS-Common,Ultra-Network,,,,
Vancouver-CA-Cologix,,41,2,"40,41",,rtr-yvr01-01  ,rtr-yvr01-01.ultra.neustar.com,Juniper,J6350,JN11E3DD5ADB,152827,Production,UltraDNS-Common,Ultra-Network,,,,
Vancouver-CA-Cologix,,34,2,"23,24",,prv-yvr01-01,prv-yvr01-01.ultra.neustar.com,ARBOR,Pravail APS 2000,PR1-20131070C,157885,Production,"Site Protect, UltraDNS","Assets.HOST.Site Protect, UltraDNS",,,,
Vancouver-CA-Cologix,,,,,,,,HP,ProLiant DL385 G7,,,,,,,,,
Vancouver-CA-Cologix,,22,2,"21,22",,,,HP,ProLiant DL385p G8,,157886,,,,,,,
Vancouver-CA-Cologix,,20,2,"19,20",,,,HP,ProLiant DL385p G8,,157887,,,,,,,
Vancouver-CA-Cologix,,36,2,"35,36",,resolver-yvr01-01 ,resolver-yvr01-01.prod.ultradns.net,,,USE216285E,152832,Production,UltraDNS-Resolver,Assets.HOST.UltraDNS-Resolver,,,,
Vancouver-CA-Cologix,,33,2,"32,33",,resolver-yvr01-02 ,resolver-yvr01-02.prod.ultradns.net,,,USE216288X,152831,Production,UltraDNS-Resolver,Assets.HOST.UltraDNS-Resolver,,,,
Vancouver-CA-Cologix,,30,2,"29,30",,resolver uvm-yvr-01,resolver uvm-yvr-01,,,,152830,,,,,,,
Vancouver-CA-Cologix,,37,2,"26,27",,resolver uvm-yvr-02,resolver uvm-yvr-02,,,,152829,,,,,,,
